-9;0
-0.00;16.9
-0.00;16.9
-0.00;-56.3
-0.00;-31.9
-0.00;-7.5
-0.00;29.1
-0.00;-44.1
-0.00;-19.7
-0.00;-44.1
-0.00;-44.1
-0.00;4.7
-0.00;-7.5
-0.00;-56.3
-0.00;-44.1
-0.00;-7.5
-0.00;-7.5
-0.00;-7.5
-0.00;-19.7
-0.00;-56.3
-0.00;4.7
-0.00;-44.1
0.00;-56.3
-0.00;-31.9
-0.00;4.7
-0.00;-19.7
-0.00;16.9
-0.00;-68.6
-0.00;16.9
-0.00;-44.1
-0.00;-19.7
-0.00;29.1
-0.00;-7.5
-0.00;-31.9
-0.00;16.9
-0.00;4.7
-0.00;-68.6
-0.00;29.1
-0.00;-44.1
-0.00;-56.3
-0.00;-31.9
-0.00;53.5
-0.00;-80.8
-0.00;-44.1
-0.00;4.7
-0.00;16.9
-0.00;-19.7
-0.00;29.1
-0.00;-7.5
-0.00;4.7
-0.00;-56.3
-0.00;-31.9
-0.00;-44.1
-0.00;-7.5
-0.00;-7.5
-0.00;4.7
-0.00;29.1
-0.00;-7.5
-0.00;-31.9
-0.00;-31.9
-0.00;-56.3
-0.00;29.1
-0.00;-19.7
-0.00;-31.9
-0.00;-93.0
-0.00;-7.5
-0.00;-19.7
0.00;-7.5
-0.00;-19.7
-0.00;16.9
-0.00;-19.7
-0.00;16.9
-0.00;4.7
-0.00;29.1
-0.00;-93.0
-0.00;-19.7
-0.00;41.3
-0.00;4.7
-0.00;-31.9
-0.00;-44.1
-0.00;-31.9
-0.00;-7.5
-0.00;4.7
-0.00;-44.1
-0.00;4.7
-0.00;29.1
-0.00;4.7
-0.00;-19.7
-0.00;16.9
-0.00;-19.7
-0.00;-19.7
-0.00;41.3
-0.00;-19.7
-0.00;-19.7
-0.00;-19.7
-0.00;4.7
-0.00;-19.7
-0.00;-19.7
-0.00;-31.9
-0.00;4.7
-0.00;16.9
-0.00;16.9
-0.00;41.3
-0.00;-19.7
-0.00;-31.9
-0.00;-7.5
-0.00;-44.1
-0.00;-19.7
-0.00;4.7
-0.00;29.1
-0.00;41.3
-0.00;-31.9
-0.00;-68.6
-0.00;-7.5
-0.00;41.3
-0.00;-31.9
-0.00;53.5
-0.00;-19.7
-0.00;-44.1
-0.00;4.7
-0.00;4.7
-0.00;41.3
-0.00;-7.5
-0.00;-31.9
-0.00;65.7
-0.00;-7.5
-0.00;-19.7
-0.00;-31.9
-0.00;-31.9
-0.00;-44.1
-0.00;16.9
-0.00;-44.1
-0.00;16.9
-0.00;-31.9
-0.00;-31.9
-0.00;29.1
-0.00;-68.6
-0.00;-31.9
-0.00;-7.5
-0.00;-19.7
-0.00;-7.5
-0.00;-44.1
-0.00;41.3
-0.00;-56.3
-0.00;16.9
-0.00;4.7
-0.00;16.9
-0.00;-56.3
-0.00;4.7
-0.00;-19.7
-0.00;-7.5
-0.00;-19.7
-0.00;16.9
-0.00;-44.1
-0.00;-44.1
-0.00;-93.0
-0.00;16.9
-0.00;-105.2
-0.00;-19.7
-0.00;-31.9
-0.00;29.1
-0.00;-56.3
0.00;-7.5
-0.00;4.7
-0.00;-44.1
-0.00;-44.1
0.00;-31.9
-0.00;4.7
-0.00;-19.7
-0.00;-80.8
-0.00;-7.5
-0.00;-31.9
-0.00;16.9
-0.00;4.7
-0.00;16.9
-0.00;-19.7
-0.00;-56.3
-0.00;4.7
-0.00;4.7
-0.00;29.1
-0.00;-56.3
-0.00;-7.5
0.00;-19.7
-0.00;-56.3
-0.00;-31.9
-0.00;4.7
-0.00;4.7
-0.00;-44.1
-0.00;-31.9
-0.00;-44.1
-0.00;-31.9
-0.00;53.5
-0.00;-31.9
-0.00;-19.7
-0.00;-7.5
-0.00;-7.5
-0.00;-7.5
-0.00;-7.5
-0.00;-19.7
-0.00;-7.5
-0.00;-68.6
-0.00;-68.6
-0.00;-80.8
-0.00;-19.7
-0.00;16.9
-0.00;-7.5
-0.00;-7.5
-0.00;-31.9
-0.00;-44.1
-0.00;-7.5
-0.00;16.9
-0.00;-19.7
-0.00;41.3
-0.00;-56.3
-0.00;-56.3
-0.00;-44.1
-0.00;4.7
-0.00;-44.1
-0.00;-44.1
-0.00;-7.5
-0.00;-19.7
-0.00;16.9
-0.00;-7.5
-0.00;-31.9
-0.00;-56.3
-0.00;-68.6
0.00;-44.1
-0.00;-19.7
-0.00;-31.9
-0.00;-31.9
-0.00;-31.9
-0.00;4.7
-0.00;-80.8
-0.00;-19.7
-0.00;-7.5
-0.00;-7.5
-0.00;16.9
-0.00;16.9
-0.00;-44.1
-0.00;4.7
-0.00;-44.1
-0.00;4.7
-0.00;-44.1
-0.00;-44.1
-0.00;-44.1
-0.00;-31.9
-0.00;-7.5
-0.00;-31.9
-0.00;4.7
-0.00;4.7
-0.00;-56.3
2022;2;7;17;11;34
