-9;0
-0.00;-0.4
-0.00;59.2
-0.00;58.9
0.00;59.3
-0.00;59.2
-0.00;59.1
-0.00;59.2
0.05;59.2
0.11;59.2
0.16;59.0
0.22;59.2
0.27;59.0
0.33;59.0
0.39;58.9
0.43;59.1
0.49;59.3
0.54;59.0
0.60;59.1
0.66;59.1
0.72;59.1
0.77;58.9
0.83;59.1
0.88;58.9
0.94;59.1
0.99;59.1
1.05;59.1
1.10;58.8
1.16;58.8
1.22;58.9
1.28;58.9
1.34;58.8
1.39;58.6
1.45;58.9
1.50;58.9
1.55;58.9
1.61;58.9
1.67;58.7
1.72;58.5
1.77;58.5
1.83;58.6
1.88;58.8
1.93;58.9
1.99;58.9
2.05;58.8
2.09;58.6
2.14;58.7
2.20;58.7
2.25;58.8
2.31;58.4
2.36;58.7
2.42;58.5
2.47;58.4
2.52;58.7
2.58;58.6
2.63;58.7
2.68;58.4
2.74;58.5
2.79;58.5
2.85;58.6
2.90;58.4
2.96;58.3
3.01;58.5
3.07;58.4
3.12;58.7
3.17;58.5
3.22;58.3
3.28;58.5
3.33;58.3
3.38;58.2
3.44;58.0
3.49;58.6
3.54;58.2
3.59;58.3
3.64;58.6
3.69;58.2
3.74;58.3
3.78;58.3
3.84;58.0
3.89;58.2
3.95;58.0
4.00;58.2
4.05;58.3
4.11;58.3
4.16;57.9
4.21;58.0
4.26;58.3
4.31;57.9
4.37;57.8
4.42;58.2
4.48;58.0
4.53;58.1
4.58;57.8
4.63;58.2
4.68;58.0
4.73;58.0
4.78;57.9
4.83;58.0
4.89;57.9
4.94;57.5
4.98;57.7
5.04;57.7
5.08;57.6
5.15;57.8
5.19;57.7
5.25;57.7
5.30;57.5
5.36;57.6
5.41;57.6
5.47;57.5
5.51;57.7
5.57;57.5
5.62;57.5
5.68;57.3
5.73;57.4
5.78;57.4
5.84;57.3
5.89;57.3
5.94;57.5
6.00;57.1
6.05;57.3
6.10;57.2
6.16;57.4
6.20;57.4
6.26;57.1
6.31;57.1
6.36;56.9
6.41;57.1
6.47;56.8
6.51;57.0
6.57;56.9
6.61;56.6
6.68;56.7
6.72;57.2
6.78;56.8
6.82;56.9
6.88;56.7
6.92;56.8
6.98;56.6
7.01;56.4
7.08;56.6
7.13;56.7
7.19;56.3
7.23;56.6
7.29;56.5
7.33;56.3
7.39;56.0
7.43;56.2
7.49;56.1
7.53;56.3
7.59;56.0
7.64;55.8
7.70;56.2
7.73;55.9
7.80;56.0
7.83;56.2
7.90;56.0
7.93;55.9
7.99;55.8
8.03;55.5
8.09;55.8
8.13;55.7
8.19;55.5
8.23;55.4
8.29;55.6
8.33;55.4
8.39;55.3
8.43;55.2
8.48;55.0
8.52;55.2
8.58;54.6
8.62;55.1
8.68;55.0
8.71;55.0
8.77;54.8
8.81;54.8
8.87;54.8
8.91;54.5
8.96;54.4
9.00;54.5
9.06;54.4
9.10;54.4
9.16;54.3
9.19;54.3
9.25;54.1
9.29;54.1
9.34;53.8
9.38;53.6
9.44;53.8
9.47;53.7
9.53;53.7
9.56;53.6
9.62;53.4
9.66;53.5
9.72;53.2
9.75;53.3
9.81;53.3
9.84;53.2
9.90;52.7
9.94;53.0
9.99;52.7
10.02;52.4
10.07;52.6
10.12;52.3
10.16;52.3
10.21;52.1
10.26;52.0
10.31;51.9
10.35;51.7
10.40;51.8
10.45;51.8
10.49;51.6
10.54;51.4
10.58;51.5
10.63;51.0
10.67;51.0
10.72;50.9
10.76;50.6
10.81;50.8
10.85;50.5
10.91;50.2
10.95;50.2
11.00;50.2
11.04;49.8
11.08;49.8
11.12;49.5
11.17;49.6
11.21;49.5
11.26;49.2
11.30;49.0
11.34;48.8
11.38;48.6
11.43;48.5
11.47;48.4
11.51;48.0
11.56;47.8
11.60;47.8
11.64;47.8
11.68;47.5
11.72;47.4
11.76;47.1
11.80;47.3
11.84;47.0
11.88;46.7
11.92;46.4
11.95;46.2
11.99;46.2
12.03;45.8
12.07;45.5
12.11;45.4
12.14;45.4
12.18;45.0
12.22;44.7
12.26;44.7
12.30;44.3
12.33;44.1
12.37;43.9
12.41;43.7
12.44;43.3
12.48;43.2
12.51;43.1
12.55;43.0
12.59;42.7
12.61;42.3
12.65;42.0
12.70;41.4
12.73;41.5
12.77;41.5
12.81;41.1
12.84;41.0
12.87;40.4
12.90;40.4
12.93;40.1
12.97;39.8
13.00;39.5
13.03;39.4
13.07;39.1
13.10;38.7
13.13;38.6
13.16;38.3
13.19;38.0
13.22;37.5
13.25;37.5
13.28;37.1
13.31;36.8
13.33;36.4
13.36;36.3
13.39;35.8
13.42;35.6
13.45;35.4
13.47;35.3
13.49;34.7
13.52;34.6
13.54;34.4
13.57;34.0
13.59;33.8
13.62;33.5
13.64;33.0
13.67;33.0
13.69;32.8
13.72;32.2
13.74;31.6
13.77;31.5
13.79;31.4
13.81;31.2
13.84;31.1
13.86;30.5
13.88;29.9
13.90;30.0
13.92;29.8
13.94;29.5
13.98;29.2
14.00;28.9
14.02;28.6
14.04;28.4
14.05;28.0
14.07;27.7
14.10;27.4
14.11;27.5
14.13;27.1
14.15;26.6

-9;0
4.99;57.1
4.99;57.2
5.05;57.2
5.09;57.2
5.15;57.2
5.19;57.2
5.25;57.1
5.30;57.2
5.34;57.1
5.40;57.2
5.44;57.1
5.49;56.9
5.54;56.9
5.59;56.9
5.64;56.7
5.69;56.9
5.75;57.1
5.80;57.2
5.85;56.8
5.91;56.8
5.96;56.8
6.01;56.6
6.06;56.6
6.12;56.8
6.17;56.7
6.22;56.6
6.27;56.6
6.32;56.3
6.36;56.6
6.42;56.3
6.46;56.8
6.52;56.4
6.56;56.1
6.62;56.3
6.67;56.2
6.72;56.5
6.75;56.1
6.80;56.5
6.85;56.1
6.90;56.2
6.95;56.0
7.00;55.9
7.05;55.9
7.10;55.9
7.15;55.8
7.20;55.9
7.25;56.1
7.30;55.9
7.34;55.6
7.39;55.6
7.45;55.6
7.50;55.7
7.55;55.7
7.60;55.7
7.64;55.6
7.69;55.6
7.74;55.6
7.79;55.4
7.83;55.3
7.88;55.4
7.93;55.1
7.98;55.1
8.02;55.3
8.07;55.2
8.12;55.3
8.17;55.1
8.21;55.0
8.25;54.6
8.30;54.7
