-9;0
-0.00;-29.3
-0.00;7.3
0.00;-29.3
-0.00;44.0
-0.00;-17.1
-0.00;-4.9
-0.00;-4.9
-0.00;-4.9
-0.00;-29.3
-0.00;-4.9
-0.00;31.8
-0.00;44.0
-0.00;-29.3
-0.00;56.2
-0.00;19.6
-0.00;31.8
-0.00;-29.3
-0.00;92.8
-0.00;44.0
-0.00;7.3
-0.00;44.0
-0.00;7.3
-0.00;-29.3
-0.00;19.6
-0.00;-41.5
-0.00;68.4
-0.00;-4.9
-0.00;19.6
-0.00;-29.3
-0.00;-4.9
-0.00;31.8
-0.00;-4.9
-0.00;7.3
-0.00;19.6
-0.00;-29.3
-0.00;-4.9
-0.00;31.8
-0.00;56.2
-0.00;19.6
-0.00;-29.3
-0.00;-65.9
-0.00;19.6
-0.00;7.3
-0.00;68.4
-0.00;-4.9
-0.00;56.2
-0.00;31.8
-0.00;7.3
-0.00;7.3
-0.00;31.8
-0.00;105.0
-0.00;31.8
-0.00;7.3
-0.00;-17.1
-0.00;-4.9
-0.00;7.3
-0.00;31.8
-0.00;-4.9
-0.00;44.0
-0.00;44.0
-0.00;19.6
-0.00;31.8
-0.00;7.3
-0.00;-4.9
-0.00;-17.1
-0.00;19.6
-0.00;31.8
-0.00;44.0
-0.00;7.3
-0.00;31.8
-0.00;-17.1
-0.00;44.0
-0.00;-29.3
-0.00;-17.1
-0.00;-65.9
-0.00;-4.9
-0.00;44.0
-0.00;44.0
-0.00;-4.9
-0.00;19.6
-0.00;44.0
-0.00;31.8
-0.00;-17.1
-0.00;-4.9
-0.00;-4.9
-0.00;80.6
-0.00;-53.7
-0.00;-17.1
-0.00;-4.9
-0.00;31.8
-0.00;19.6
-0.00;31.8
-0.00;56.2
-0.00;-29.3
-0.00;19.6
-0.00;-4.9
-0.00;19.6
-0.00;56.2
-0.00;56.2
-0.00;-41.5
-0.00;44.0
-0.00;-29.3
-0.00;-17.1
-0.00;31.8
-0.00;-29.3
-0.00;19.6
-0.00;56.2
0.00;7.3
-0.00;19.6
-0.00;31.8
